"['6/21/2015 23:20', '395', '906333', '2610', 'NULL', '?']",0,-59.22704573
"['6/21/2015 23:15', '385', '816133', '1858', 'NULL', '?']",0,-50.22704573
"['6/21/2015 23:10', '331', '820887', '1528', 'NULL', '?']",0,-51.22704573
"['6/21/2015 23:05', '403', '879233', '1730', 'NULL', '?']",0,-56.22704573
"['6/21/2015 23:00', '384', '939863', '1831', 'NULL', '?']",0,-62.22704573
"['6/21/2015 22:55', '405', '888102', '1807', 'NULL', '?']",0,-57.22704573
"['6/21/2015 22:50', '416', '886346', '1696', 'NULL', '?']",0,-57.22704573
"['6/21/2015 22:45', '430', '862142', '1652', 'NULL', '?']",0,-55.22704573
"['6/21/2015 22:40', '402', '861370', '1025', 'NULL', '?']",0,-54.22704573
"['6/21/2015 22:35', '422', '823588', '574', 'NULL', '?']",0,-51.22704573
"['6/21/2015 22:30', '372', '849878', '626', 'NULL', '?']",0,-53.22704573
"['6/21/2015 22:25', '406', '844332', '554', 'NULL', '?']",0,-53.22704573
"['6/21/2015 22:20', '431', '901411', '651', 'NULL', '?']",0,-58.22704573
"['6/21/2015 22:15', '428', '884371', '617', 'NULL', '?']",0,-57.22704573
"['6/21/2015 22:10', '408', '652932', '767', 'NULL', '?']",0,-38.22704573
"['6/21/2015 22:05', '466', '748081', '945', 'NULL', '?']",0,-45.22704573
"['6/21/2015 22:00', '417', '908612', '1136', 'NULL', '?']",0,-59.22704573
"['6/21/2015 21:55', '426', '895990', '1363', 'NULL', '?']",0,-58.22704573
"['6/21/2015 21:50', '405', '882902', '1158', 'NULL', '?']",0,-56.22704573
"['6/21/2015 21:45', '415', '874190', '1325', 'NULL', '?']",0,-56.22704573
"['6/21/2015 21:40', '431', '853475', '1547', 'NULL', '?']",0,-54.22704573
"['6/21/2015 21:35', '429', '854119', '1182', 'NULL', '?']",0,-54.22704573
"['6/21/2015 21:30', '475', '862138', '1171', 'NULL', '?']",0,-55.22704573
"['6/21/2015 21:25', '415', '867921', '1091', 'NULL', '?']",0,-55.22704573
"['6/21/2015 21:20', '422', '831336', '1281', 'NULL', '?']",0,-52.22704573
"['6/21/2015 21:15', '395', '790381', '1270', 'NULL', '?']",0,-48.22704573
"['6/21/2015 21:10', '360', '715516', '821', 'NULL', '?']",0,-42.22704573
"['6/21/2015 21:05', '406', '800671', '878', 'NULL', '?']",0,-49.22704573
"['6/21/2015 21:00', '410', '834120', '1195', 'NULL', '?']",0,-52.22704573
"['6/21/2015 20:55', '407', '832274', '1123', 'NULL', '?']",0,-52.22704573
"['6/21/2015 20:50', '347', '804714', '1201', 'NULL', '?']",0,-49.22704573
"['6/21/2015 20:45', '428', '822825', '1149', 'NULL', '?']",0,-51.22704573
"['6/21/2015 20:40', '382', '782753', '1239', 'NULL', '?']",0,-48.22704573
"['6/21/2015 20:35', '353', '831132', '1059', 'NULL', '?']",0,-52.22704573
"['6/21/2015 20:30', '379', '832223', '959', 'NULL', '?']",0,-52.22704573
"['6/21/2015 20:25', '370', '817800', '672', 'NULL', '?']",0,-51.22704573
"['6/21/2015 20:20', '387', '816214', '842', 'NULL', '?']",0,-50.22704573
"['6/21/2015 20:15', '339', '732154', '680', 'NULL', '?']",0,-44.22704573
"['6/21/2015 20:10', '332', '742607', '571', 'NULL', '?']",0,-44.22704573
"['6/21/2015 20:05', '367', '783535', '873', 'NULL', '?']",0,-48.22704573
"['6/21/2015 20:00', '382', '794254', '856', 'NULL', '?']",0,-49.22704573
"['6/21/2015 19:55', '337', '787904', '862', 'NULL', '?']",0,-48.22704573
"['6/21/2015 19:50', '366', '776921', '835', 'NULL', '?']",0,-47.22704573
"['6/21/2015 19:45', '324', '792425', '789', 'NULL', '?']",0,-48.22704573
"['6/21/2015 19:40', '329', '761034', '798', 'NULL', '?']",0,-46.22704573
"['6/21/2015 19:35', '329', '764509', '940', 'NULL', '?']",0,-46.22704573
"['6/21/2015 19:30', '342', '773143', '1582', 'NULL', '?']",0,-47.22704573
"['6/21/2015 19:25', '342', '784540', '1039', 'NULL', '?']",0,-48.22704573
"['6/21/2015 19:20', '342', '770782', '703', 'NULL', '?']",0,-47.22704573
"['6/21/2015 19:15', '303', '770042', '813', 'NULL', '?']",0,-46.22704573
"['6/21/2015 19:10', '325', '617846', '565', 'NULL', '?']",0,-36.22704573
"['6/21/2015 19:05', '313', '778591', '1024', 'NULL', '?']",0,-47.22704573
"['6/21/2015 19:00', '343', '782728', '1513', 'NULL', '?']",0,-48.22704573
"['6/21/2015 18:55', '291', '773936', '1105', 'NULL', '?']",0,-47.22704573
"['6/21/2015 18:50', '334', '776628', '974', 'NULL', '?']",0,-47.22704573
"['6/21/2015 18:45', '306', '743101', '815', 'NULL', '?']",0,-44.22704573
"['6/21/2015 18:40', '300', '751294', '927', 'NULL', '?']",0,-45.22704573
"['6/21/2015 18:35', '321', '750024', '1129', 'NULL', '?']",0,-45.22704573
"['6/21/2015 18:30', '281', '761075', '1231', 'NULL', '?']",0,-46.22704573
"['6/21/2015 18:25', '320', '775760', '1393', 'NULL', '?']",0,-47.22704573
"['6/21/2015 18:20', '296', '752672', '984', 'NULL', '?']",0,-45.22704573
"['6/21/2015 18:15', '324', '757401', '978', 'NULL', '?']",0,-45.22704573
"['6/21/2015 18:10', '330', '646414', '884', 'NULL', '?']",0,-37.22704573
"['6/21/2015 18:05', '305', '744748', '1105', 'NULL', '?']",0,-44.22704573
"['6/21/2015 18:00', '318', '762860', '1116', 'NULL', '?']",0,-46.22704573
"['6/21/2015 17:55', '310', '759629', '1133', 'NULL', '?']",0,-46.22704573
"['6/21/2015 17:50', '314', '757065', '1072', 'NULL', '?']",0,-45.22704573
"['6/21/2015 17:45', '338', '741732', '1014', 'NULL', '?']",0,-44.22704573
"['6/21/2015 17:40', '314', '758799', '1164', 'NULL', '?']",0,-46.22704573
"['6/21/2015 17:35', '328', '748712', '1167', 'NULL', '?']",0,-45.22704573
"['6/21/2015 17:30', '318', '757399', '883', 'NULL', '?']",0,-45.22704573
"['6/21/2015 17:25', '294', '773235', '903', 'NULL', '?']",0,-47.22704573
"['6/21/2015 17:20', '327', '758748', '989', 'NULL', '?']",0,-46.22704573
"['6/21/2015 17:15', '339', '756412', '978', 'NULL', '?']",0,-45.22704573
"['6/21/2015 17:10', '335', '761370', '962', 'NULL', '?']",0,-46.22704573
"['6/21/2015 17:05', '306', '765198', '960', 'NULL', '?']",0,-46.22704573
"['6/21/2015 17:00', '305', '784433', '1016', 'NULL', '?']",0,-48.22704573
"['6/21/2015 16:55', '366', '780116', '1091', 'NULL', '?']",0,-47.22704573
"['6/21/2015 16:50', '322', '789006', '1095', 'NULL', '?']",0,-48.22704573
"['6/21/2015 16:45', '315', '789188', '962', 'NULL', '?']",0,-48.22704573
"['6/21/2015 16:40', '335', '794837', '938', 'NULL', '?']",0,-49.22704573
"['6/21/2015 16:35', '297', '804554', '1259', 'NULL', '?']",0,-49.22704573
"['6/21/2015 16:30', '299', '789043', '1213', 'NULL', '?']",0,-48.22704573
"['6/21/2015 16:25', '336', '783348', '1156', 'NULL', '?']",0,-48.22704573
"['6/21/2015 16:20', '324', '782704', '1059', 'NULL', '?']",0,-48.22704573
"['6/21/2015 16:15', '334', '772959', '963', 'NULL', '?']",0,-47.22704573
"['6/21/2015 16:10', '321', '640738', '839', 'NULL', '?']",0,-37.22704573
"['6/21/2015 16:05', '308', '808154', '1393', 'NULL', '?']",0,-50.22704573
"['6/21/2015 16:00', '309', '830508', '1232', 'NULL', '?']",0,-52.22704573
"['6/21/2015 15:55', '309', '810582', '1441', 'NULL', '?']",0,-50.22704573
"['6/21/2015 15:50', '308', '801523', '1452', 'NULL', '?']",0,-49.22704573
"['6/21/2015 15:45', '315', '811743', '1676', 'NULL', '?']",0,-50.22704573
"['6/21/2015 15:40', '343', '782901', '1607', 'NULL', '?']",0,-48.22704573
"['6/21/2015 15:35', '306', '830446', '1763', 'NULL', '?']",0,-52.22704573
"['6/21/2015 15:30', '304', '832208', '1954', 'NULL', '?']",0,-52.22704573
"['6/21/2015 15:25', '330', '823611', '1676', 'NULL', '?']",0,-51.22704573
"['6/21/2015 15:20', '332', '812350', '1648', 'NULL', '?']",0,-50.22704573
"['6/21/2015 15:15', '307', '806069', '1607', 'NULL', '?']",0,-50.22704573
"['6/21/2015 15:10', '297', '814176', '1848', 'NULL', '?']",0,-50.22704573
"['6/21/2015 15:05', '336', '826914', '2442', 'NULL', '?']",0,-51.22704573
"['6/21/2015 15:00', '331', '852078', '1989', 'NULL', '?']",0,-54.22704573
"['6/21/2015 14:55', '329', '822383', '1871', 'NULL', '?']",0,-51.22704573
"['6/21/2015 14:50', '319', '832528', '1954', 'NULL', '?']",0,-52.22704573
"['6/21/2015 14:45', '330', '837180', '1887', 'NULL', '?']",0,-52.22704573
"['6/21/2015 14:40', '346', '828166', '1859', 'NULL', '?']",0,-51.22704573
"['6/21/2015 14:35', '319', '841432', '2261', 'NULL', '?']",0,-53.22704573
"['6/21/2015 14:30', '295', '849701', '2095', 'NULL', '?']",0,-53.22704573
"['6/21/2015 14:25', '293', '841738', '1971', 'NULL', '?']",0,-53.22704573
"['6/21/2015 14:20', '290', '816000', '2105', 'NULL', '?']",0,-50.22704573
"['6/21/2015 14:15', '331', '822103', '2234', 'NULL', '?']",0,-51.22704573
"['6/21/2015 14:10', '293', '707413', '1856', 'NULL', '?']",0,-42.22704573
"['6/21/2015 14:05', '317', '836329', '2717', 'NULL', '?']",0,-52.22704573
"['6/21/2015 14:00', '302', '838769', '2182', 'NULL', '?']",0,-52.22704573
"['6/21/2015 13:55', '277', '836482', '2672', 'NULL', '?']",0,-52.22704573
"['6/21/2015 13:50', '310', '814305', '2276', 'NULL', '?']",0,-50.22704573
"['6/21/2015 13:45', '297', '828845', '2436', 'NULL', '?']",0,-52.22704573
"['6/21/2015 13:40', '282', '809892', '2264', 'NULL', '?']",0,-50.22704573
"['6/21/2015 13:35', '292', '805262', '1824', 'NULL', '?']",0,-49.22704573
"['6/21/2015 13:30', '279', '815993', '1759', 'NULL', '?']",0,-50.22704573
"['6/21/2015 13:25', '265', '823515', '2221', 'NULL', '?']",0,-51.22704573
"['6/21/2015 13:20', '306', '837517', '2033', 'NULL', '?']",0,-52.22704573
"['6/21/2015 13:15', '272', '842007', '1813', 'NULL', '?']",0,-53.22704573
"['6/21/2015 13:10', '324', '777172', '1825', 'NULL', '?']",0,-47.22704573
"['6/21/2015 13:05', '303', '844603', '1833', 'NULL', '?']",0,-53.22704573
"['6/21/2015 13:00', '307', '858764', '1872', 'NULL', '?']",0,-54.22704573
"['6/21/2015 12:55', '303', '853836', '1665', 'NULL', '?']",0,-54.22704573
"['6/21/2015 12:50', '300', '819018', '1648', 'NULL', '?']",0,-51.22704573
"['6/21/2015 12:45', '304', '831732', '1831', 'NULL', '?']",0,-52.22704573
"['6/21/2015 12:40', '298', '812521', '1588', 'NULL', '?']",0,-50.22704573
"['6/21/2015 12:35', '254', '836034', '1712', 'NULL', '?']",0,-52.22704573
"['6/21/2015 12:30', '282', '804398', '1413', 'NULL', '?']",0,-49.22704573
"['6/21/2015 12:25', '276', '822200', '1404', 'NULL', '?']",0,-51.22704573
"['6/21/2015 12:20', '292', '824093', '1399', 'NULL', '?']",0,-51.22704573
"['6/21/2015 12:15', '264', '740887', '878', 'NULL', '?']",0,-44.22704573
"['6/21/2015 12:10', '263', '595329', '622', 'NULL', '?']",0,-34.22704573
"['6/21/2015 12:05', '272', '805882', '977', 'NULL', '?']",0,-49.22704573
"['6/21/2015 12:00', '295', '808920', '821', 'NULL', '?']",0,-50.22704573
"['6/21/2015 11:55', '288', '797318', '838', 'NULL', '?']",0,-49.22704573
"['6/21/2015 11:50', '302', '804217', '741', 'NULL', '?']",0,-49.22704573
"['6/21/2015 11:45', '282', '792470', '664', 'NULL', '?']",0,-48.22704573
"['6/21/2015 11:40', '283', '793828', '938', 'NULL', '?']",0,-48.22704573
"['6/21/2015 11:35', '277', '806106', '775', 'NULL', '?']",0,-50.22704573
"['6/21/2015 11:30', '276', '801019', '760', 'NULL', '?']",0,-49.22704573
"['6/21/2015 11:25', '279', '803652', '1147', 'NULL', '?']",0,-49.22704573
"['6/21/2015 11:20', '269', '809010', '1223', 'NULL', '?']",0,-50.22704573
"['6/21/2015 11:15', '278', '809516', '697', 'NULL', '?']",0,-50.22704573
"['6/21/2015 11:10', '251', '596811', '500', 'NULL', '?']",0,-34.22704573
"['6/21/2015 11:05', '261', '772889', '480', 'NULL', '?']",0,-47.22704573
"['6/21/2015 11:00', '286', '773109', '598', 'NULL', '?']",0,-47.22704573
"['6/21/2015 10:55', '277', '768842', '553', 'NULL', '?']",0,-46.22704573
"['6/21/2015 10:50', '292', '735652', '420', 'NULL', '?']",0,-44.22704573
"['6/21/2015 10:45', '255', '720804', '434', 'NULL', '?']",0,-43.22704573
"['6/21/2015 10:40', '248', '725677', '498', 'NULL', '?']",0,-43.22704573
"['6/21/2015 10:35', '238', '695096', '432', 'NULL', '?']",0,-41.22704573
"['6/21/2015 10:30', '242', '690624', '430', 'NULL', '?']",0,-40.22704573
"['6/21/2015 10:25', '282', '698627', '480', 'NULL', '?']",0,-41.22704573
"['6/21/2015 10:20', '227', '715065', '729', 'NULL', '?']",0,-42.22704573
"['6/21/2015 10:15', '228', '726215', '647', 'NULL', '?']",0,-43.22704573
"['6/21/2015 10:10', '197', '632993', '562', 'NULL', '?']",0,-37.22704573
"['6/21/2015 10:05', '218', '745456', '591', 'NULL', '?']",0,-45.22704573
"['6/21/2015 10:00', '218', '716323', '492', 'NULL', '?']",0,-42.22704573
"['6/21/2015 9:55', '214', '677844', '535', 'NULL', '?']",0,-40.22704573
"['6/21/2015 9:50', '199', '627801', '483', 'NULL', '?']",0,-36.22704573
"['6/21/2015 9:45', '213', '624201', '444', 'NULL', '?']",0,-36.22704573
"['6/21/2015 9:40', '183', '615770', '637', 'NULL', '?']",0,-35.22704573
"['6/21/2015 9:35', '170', '612696', '726', 'NULL', '?']",0,-35.22704573
"['6/21/2015 9:30', '181', '629689', '1081', 'NULL', '?']",0,-36.22704573
"['6/21/2015 9:25', '167', '654794', '839', 'NULL', '?']",0,-38.22704573
"['6/21/2015 9:20', '192', '651491', '584', 'NULL', '?']",0,-38.22704573
"['6/21/2015 9:15', '163', '669675', '705', 'NULL', '?']",0,-39.22704573
"['6/21/2015 9:10', '170', '506648', '792', 'NULL', '?']",0,-29.22704573
"['6/21/2015 9:05', '162', '688848', '792', 'NULL', '?']",0,-40.22704573
"['6/21/2015 9:00', '140', '648298', '783', 'NULL', '?']",0,-38.22704573
"['6/21/2015 8:55', '140', '580083', '654', 'NULL', '?']",0,-33.22704573
"['6/21/2015 8:50', '149', '563848', '832', 'NULL', '?']",0,-32.22704573
"['6/21/2015 8:45', '157', '544536', '737', 'NULL', '?']",0,-31.22704573
"['6/21/2015 8:40', '132', '539221', '829', 'NULL', '?']",0,-31.22704573
"['6/21/2015 8:35', '137', '505628', '911', 'NULL', '?']",0,-29.22704573
"['6/21/2015 8:30', '115', '451824', '533', 'NULL', '?']",0,-27.22704573
"['6/21/2015 8:25', '111', '499430', '597', 'NULL', '?']",0,-29.22704573
"['6/21/2015 8:20', '104', '488357', '669', 'NULL', '?']",0,-29.22704573
"['6/21/2015 8:15', '104', '474880', '475', 'NULL', '?']",0,-28.22704573
"['6/21/2015 8:10', '105', '463504', '535', 'NULL', '?']",0,-28.22704573
"['6/21/2015 8:05', '105', '491021', '725', 'NULL', '?']",0,-29.22704573
"['6/21/2015 8:00', '97', '402522', '571', 'NULL', '?']",0,-25.22704573
"['6/21/2015 7:55', '99', '393144', '578', 'NULL', '?']",0,-25.22704573
"['6/21/2015 7:50', '84', '374882', '629', 'NULL', '?']",0,-24.22704573
"['6/21/2015 7:45', '77', '361998', '660', 'NULL', '?']",0,-24.22704573
"['6/21/2015 7:40', '61', '361765', '560', 'NULL', '?']",0,-24.22704573
"['6/21/2015 7:35', '50', '354740', '709', 'NULL', '?']",0,-24.22704573
"['6/21/2015 7:30', '46', '356767', '674', 'NULL', '?']",0,-24.22704573
"['6/21/2015 7:25', '52', '356234', '637', 'NULL', '?']",0,-24.22704573
"['6/21/2015 7:20', '50', '345789', '954', 'NULL', '?']",0,-23.22704573
"['6/21/2015 7:15', '45', '361399', '613', 'NULL', '?']",0,-24.22704573
"['6/21/2015 7:10', '44', '450854', '375', 'NULL', '?']",0,-27.22704573
"['6/21/2015 7:05', '31', '363228', '327', 'NULL', '?']",0,-24.22704573
"['6/21/2015 7:00', '28', '279219', '311', 'NULL', '?']",0,-22.22704573
"['6/21/2015 6:55', '24', '308626', '563', 'NULL', '?']",0,-23.22704573
"['6/21/2015 6:50', '33', '303314', '771', 'NULL', '?']",0,-22.22704573
"['6/21/2015 6:45', '34', '289121', '607', 'NULL', '?']",0,-22.22704573
"['6/21/2015 6:40', '23', '283902', '614', 'NULL', '?']",0,-22.22704573
