4/28/2015 0:00,346,236922,2021
4/28/2015 0:05,330,226109,1913
4/28/2015 0:10,283,173612,1553
4/28/2015 0:15,234,139890,1291
4/28/2015 0:20,219,172944,1535
4/28/2015 0:25,195,197508,1732
4/28/2015 0:30,165,188174,1269
4/28/2015 0:35,201,183127,1419
4/28/2015 0:40,198,172838,1371
4/28/2015 0:45,201,165961,932
4/28/2015 0:50,245,169927,997
4/28/2015 0:55,218,162736,1078
4/28/2015 1:00,212,163372,1022
4/28/2015 1:05,172,163530,1054
4/28/2015 1:10,216,150732,1419
4/28/2015 1:15,201,156580,1300
4/28/2015 1:20,198,168610,1206
4/28/2015 1:25,214,168712,1271
4/28/2015 1:30,189,162208,1253
4/28/2015 1:35,192,153977,1325
4/28/2015 1:40,179,152420,1329
4/28/2015 1:45,144,146773,1404
4/28/2015 1:50,178,141515,1472
4/28/2015 1:55,129,132418,1366
4/28/2015 2:00,150,137201,1300
4/28/2015 2:05,156,129442,1374
4/28/2015 2:10,128,115670,1359
4/28/2015 2:15,148,123734,1396
4/28/2015 2:20,146,128699,1355
4/28/2015 2:25,124,122130,1449
4/28/2015 2:30,106,119525,1498
4/28/2015 2:35,113,119391,1445
4/28/2015 2:40,106,119017,1455
4/28/2015 2:45,109,123332,1447
4/28/2015 2:50,91,117616,1453
4/28/2015 2:55,83,112074,1298
4/28/2015 3:00,82,105772,1317
4/28/2015 3:05,87,104149,1515
4/28/2015 3:10,70,101945,1534
4/28/2015 3:15,79,102169,1504
4/28/2015 3:20,84,100556,2456
4/28/2015 3:25,63,96946,2310
4/28/2015 3:30,69,94264,2494
4/28/2015 3:35,48,94052,2339
4/28/2015 3:40,55,92984,1737
4/28/2015 3:45,62,88446,1506
4/28/2015 3:50,55,86360,1928
4/28/2015 3:55,55,86219,2033
4/28/2015 4:00,45,89168,2162
4/28/2015 4:05,43,82085,2124
4/28/2015 4:10,54,91602,1685
4/28/2015 4:15,37,89425,1770
4/28/2015 4:20,36,87369,1920
4/28/2015 4:25,28,88394,2026
4/28/2015 4:30,32,96163,1708
4/28/2015 4:35,32,89183,1836
4/28/2015 4:40,47,77026,1759
4/28/2015 4:45,45,80489,1616
4/28/2015 4:50,30,80107,1470
4/28/2015 4:55,30,79085,1590
4/28/2015 5:00,39,77375,1605
4/28/2015 5:05,43,68673,1422
4/28/2015 5:10,33,84776,1021
4/28/2015 5:15,43,90488,1488
4/28/2015 5:20,41,78130,1570
4/28/2015 5:25,32,77726,1374
4/28/2015 5:30,42,86727,1445
4/28/2015 5:35,34,105567,1521
