3/12/2015 0:00,309,188408,825
3/12/2015 0:05,294,188601,832
3/12/2015 0:10,249,130725,738
3/12/2015 0:15,258,158064,1414
3/12/2015 0:20,242,170566,2053
3/12/2015 0:25,279,177680,2238
3/12/2015 0:30,258,177972,2134
3/12/2015 0:35,258,175354,2002
3/12/2015 0:40,264,169821,1991
3/12/2015 0:45,236,162947,2217
3/12/2015 0:50,228,160443,2388
3/12/2015 0:55,214,163752,1932
3/12/2015 1:00,188,161040,3259
3/12/2015 1:05,199,162896,3038
3/12/2015 1:10,192,153679,2797
3/12/2015 1:15,204,152889,3138
3/12/2015 1:20,195,145134,2838
3/12/2015 1:25,189,146550,3152
3/12/2015 1:30,181,149710,3399
3/12/2015 1:35,179,148901,3398
3/12/2015 1:40,158,145091,3331
3/12/2015 1:45,143,139071,2936
3/12/2015 1:50,155,140490,2996
3/12/2015 1:55,143,145152,4316
3/12/2015 2:00,152,142047,3545
3/12/2015 2:05,131,131151,2842
3/12/2015 2:10,124,124069,3038
3/12/2015 2:15,139,114004,3257
3/12/2015 2:20,115,118389,4423
3/12/2015 2:25,130,130326,2789
3/12/2015 2:30,123,127370,3049
3/12/2015 2:35,115,126149,2615
3/12/2015 2:40,125,132783,5206
3/12/2015 2:45,85,132309,3159
3/12/2015 2:50,103,131550,2951
3/12/2015 2:55,113,134428,4205
3/12/2015 3:00,111,119804,2938
3/12/2015 3:05,90,115082,3166
3/12/2015 3:10,98,111427,2858
3/12/2015 3:15,85,118298,3137
3/12/2015 3:20,85,114968,2698
3/12/2015 3:25,81,111992,2631
3/12/2015 3:30,77,106175,2756
3/12/2015 3:35,71,99590,3042
3/12/2015 3:40,72,102294,2781
3/12/2015 3:45,61,106434,2241
3/12/2015 3:50,64,114006,2658
3/12/2015 3:55,50,110358,3005
3/12/2015 4:00,60,105639,3010
3/12/2015 4:05,50,106208,2966
3/12/2015 4:10,45,123693,2936
3/12/2015 4:15,43,124754,2910
3/12/2015 4:20,43,124095,3040
3/12/2015 4:25,37,116370,2278
3/12/2015 4:30,46,109119,1919
3/12/2015 4:35,50,115485,2218
3/12/2015 4:40,36,110470,1985
3/12/2015 4:45,44,105878,2150
3/12/2015 4:50,38,102455,2102
3/12/2015 4:55,27,97574,1720
3/12/2015 5:00,18,109902,2251
3/12/2015 5:05,28,118674,2498
3/12/2015 5:10,40,110737,1873
3/12/2015 5:15,36,128137,1278
3/12/2015 5:20,35,113098,1012
3/12/2015 5:25,33,123135,1238
3/12/2015 5:30,30,123918,1556
3/12/2015 5:35,25,114149,2032
3/12/2015 5:40,26,114627,2810
3/12/2015 5:45,34,109576,1410
3/12/2015 5:50,28,103892,782
3/12/2015 5:55,34,98475,992
3/12/2015 6:00,38,104167,2039
3/12/2015 6:05,28,106623,1249
3/12/2015 6:10,31,98614,1452
3/12/2015 6:15,31,104296,1395
3/12/2015 6:20,39,100180,1443
3/12/2015 6:25,25,101819,901
3/12/2015 6:30,25,103217,556
3/12/2015 6:35,24,99579,483
